date,vehicle_category,day_of_week,month,is_weekend,is_holiday,weather,season,competitor_base_price,utilization_rate,rental_duration_days,daily_rental_price
2023-08-04,SUV,Friday,8,1,0,Rainy,Summer,88.98,94.3,2,113.24
2024-06-28,Compact,Friday,6,1,1,Cloudy,Summer,40.92,97.2,2,80.62
2024-05-26,Compact,Sunday,5,1,0,Stormy,Spring,44.05,67.5,7,47.04
2024-09-01,Minivan,Sunday,9,1,0,Cloudy,Fall,68.78,90.7,1,80.17
2024-10-03,Minivan,Thursday,10,0,0,Sunny,Fall,74.31,72.5,3,84.75
2022-06-24,Economy,Friday,6,1,0,Sunny,Summer,29.35,79.5,3,60.33
2022-07-28,Minivan,Thursday,7,0,0,Snowy,Summer,72.91,71.8,30,94.92
2022-05-13,Midsize,Friday,5,1,0,Foggy,Spring,52.34,59.9,2,59.82
2024-04-07,Economy,Sunday,4,1,0,Sunny,Spring,31.96,80.7,3,54.76
2024-10-19,Midsize,Saturday,10,1,0,Rainy,Fall,50.37,70.7,6,69.53
2023-07-14,Pickup,Friday,7,1,0,Rainy,Summer,77.78,100.0,4,100.64
2024-03-30,Midsize,Saturday,3,1,0,Cloudy,Spring,55.53,78.9,4,80.77
2024-04-08,SUV,Monday,4,0,0,Cloudy,Spring,79.58,55.3,1,95.56
2024-07-20,Economy,Saturday,7,1,0,Sunny,Summer,29.74,94.7,3,64.52
2023-04-18,Minivan,Tuesday,4,0,0,Snowy,Spring,66.04,75.3,1,91.9
2022-04-19,Pickup,Tuesday,4,0,0,Sunny,Spring,77.05,68.7,5,90.55
2023-01-02,SUV,Monday,1,0,0,Rainy,Winter,77.08,74.1,2,88.8
2023-09-13,Luxury,Wednesday,9,0,0,Rainy,Fall,121.18,61.6,6,108.0
2024-11-30,Pickup,Saturday,11,1,0,Cloudy,Fall,71.87,76.8,3,94.23
2023-08-25,Minivan,Friday,8,1,0,Cloudy,Summer,63.4,76.9,3,89.67
2023-12-05,Pickup,Tuesday,12,0,0,Stormy,Winter,67.1,61.9,4,69.03
2022-03-06,SUV,Sunday,3,1,0,Snowy,Spring,80.83,88.9,1,127.47
2024-07-10,Midsize,Wednesday,7,0,1,Stormy,Summer,57.99,84.7,3,66.71
2022-03-15,Economy,Tuesday,3,0,0,Sunny,Spring,31.27,70.4,5,45.1
2023-09-13,Minivan,Wednesday,9,0,0,Sunny,Fall,71.27,56.0,3,68.86
2023-10-02,Minivan,Monday,10,0,0,Cloudy,Fall,63.6,52.8,6,68.56
2024-10-01,Minivan,Tuesday,10,0,0,Cloudy,Fall,74.82,57.1,4,73.49
2024-08-20,SUV,Tuesday,8,0,0,Cloudy,Summer,83.55,74.3,1,107.65
2022-04-25,SUV,Monday,4,0,0,Sunny,Spring,77.37,74.5,4,100.26
2024-02-13,Luxury,Tuesday,2,0,0,Rainy,Winter,131.53,68.3,6,112.95
2023-08-06,Midsize,Sunday,8,1,0,Sunny,Summer,58.92,99.7,4,94.38
2022-09-20,Pickup,Tuesday,9,0,0,Cloudy,Fall,76.69,52.1,6,76.35
2022-02-25,Pickup,Friday,2,1,0,Snowy,Winter,77.24,67.2,2,100.71
2022-07-19,SUV,Tuesday,7,0,0,Sunny,Summer,81.8,69.4,2,109.5
2023-12-21,Economy,Thursday,12,0,0,Rainy,Winter,29.16,81.2,2,35.1
2023-10-02,Luxury,Monday,10,0,0,Sunny,Fall,130.95,67.8,5,130.17
2023-09-17,Economy,Sunday,9,1,0,Sunny,Fall,30.33,72.0,1,54.2
2023-10-30,Economy,Monday,10,0,0,Cloudy,Fall,34.89,57.7,7,36.42
2024-11-20,SUV,Wednesday,11,0,0,Sunny,Fall,84.46,64.7,5,91.62
2022-02-15,Midsize,Tuesday,2,0,0,Cloudy,Winter,50.47,78.8,3,65.4
2022-07-20,Pickup,Wednesday,7,0,0,Cloudy,Summer,75.28,66.1,5,83.65
2023-02-26,Midsize,Sunday,2,1,0,Cloudy,Winter,58.41,75.9,6,70.4
2023-11-27,Compact,Monday,11,0,0,Rainy,Fall,41.65,66.3,2,46.86
2024-06-11,Compact,Tuesday,6,0,0,Cloudy,Summer,38.94,81.9,7,58.53
2022-06-04,Pickup,Saturday,6,1,0,Stormy,Summer,72.28,89.6,2,90.08
2023-06-28,Economy,Wednesday,6,0,1,Sunny,Summer,29.9,92.0,4,60.43
2023-04-08,Luxury,Saturday,4,1,0,Rainy,Spring,123.81,77.3,1,149.71
2022-07-14,Luxury,Thursday,7,0,0,Sunny,Summer,133.44,83.9,1,159.52
2024-12-23,SUV,Monday,12,0,0,Cloudy,Winter,81.47,81.2,2,98.04
2022-06-07,Minivan,Tuesday,6,0,0,Stormy,Summer,67.13,56.9,3,62.76
2023-09-07,SUV,Thursday,9,0,0,Rainy,Fall,80.32,74.0,2,83.0
2024-04-28,SUV,Sunday,4,1,0,Sunny,Spring,80.24,95.5,3,122.9
2023-01-05,Economy,Thursday,1,0,0,Rainy,Winter,30.65,74.7,3,42.25
2023-01-18,Luxury,Wednesday,1,0,0,Cloudy,Winter,133.42,83.9,5,140.25
2024-08-15,Midsize,Thursday,8,0,0,Snowy,Summer,50.1,77.1,4,95.31
2024-06-07,Luxury,Friday,6,1,0,Rainy,Summer,129.19,79.6,1,154.24
2023-02-15,Midsize,Wednesday,2,0,0,Cloudy,Winter,51.77,59.1,2,61.98
2023-09-07,Pickup,Thursday,9,0,0,Cloudy,Fall,72.75,65.5,2,83.52
2022-05-12,Minivan,Thursday,5,0,0,Sunny,Spring,68.74,69.5,3,73.58
2023-08-11,Minivan,Friday,8,1,0,Sunny,Summer,64.4,83.6,5,98.47
2023-04-29,SUV,Saturday,4,1,0,Sunny,Spring,79.08,88.4,1,122.51
2022-02-26,Compact,Saturday,2,1,0,Rainy,Winter,42.33,72.5,2,58.63
2024-09-21,Luxury,Saturday,9,1,0,Foggy,Fall,117.94,87.8,3,133.47
2022-03-17,Compact,Thursday,3,0,0,Sunny,Spring,37.41,64.9,1,59.02
2023-06-14,Pickup,Wednesday,6,0,0,Stormy,Summer,74.14,55.2,5,77.8
2022-12-27,Minivan,Tuesday,12,0,0,Stormy,Winter,74.3,66.6,30,64.0
2024-09-22,Pickup,Sunday,9,1,0,Sunny,Fall,72.73,70.5,7,89.79
2022-06-21,Midsize,Tuesday,6,0,0,Rainy,Summer,54.45,58.8,7,71.23
2024-04-13,Midsize,Saturday,4,1,0,Rainy,Spring,51.48,92.8,7,75.95
2024-03-23,Pickup,Saturday,3,1,1,Rainy,Spring,75.43,100.0,1,112.93
2022-08-18,Luxury,Thursday,8,0,0,Rainy,Summer,137.91,81.4,14,139.83
2024-12-04,Minivan,Wednesday,12,0,0,Stormy,Winter,74.59,70.9,14,65.26
2024-12-11,Midsize,Wednesday,12,0,0,Cloudy,Winter,55.21,86.5,1,66.6
2022-09-08,Pickup,Thursday,9,0,0,Stormy,Fall,73.98,56.0,2,65.19
2024-03-09,Pickup,Saturday,3,1,0,Rainy,Spring,74.08,81.1,2,90.26
2024-05-16,Compact,Thursday,5,0,0,Sunny,Spring,43.09,62.9,1,47.28
2023-07-17,SUV,Monday,7,0,0,Cloudy,Summer,79.74,81.0,7,101.95
2022-04-25,SUV,Monday,4,0,0,Cloudy,Spring,85.17,64.2,5,95.05
2022-08-20,Midsize,Saturday,8,1,0,Cloudy,Summer,58.71,80.3,3,86.07
2023-05-20,Midsize,Saturday,5,1,0,Stormy,Spring,55.02,82.5,14,58.64
2024-01-14,SUV,Sunday,1,1,0,Rainy,Winter,80.76,80.1,6,103.86
2022-02-13,Minivan,Sunday,2,1,0,Foggy,Winter,67.17,73.1,4,72.07
2022-04-22,Minivan,Friday,4,1,1,Snowy,Spring,68.69,94.8,5,123.94
2023-06-03,Luxury,Saturday,6,1,0,Cloudy,Summer,117.59,86.5,4,172.81
2024-01-14,Pickup,Sunday,1,1,0,Rainy,Winter,68.53,87.7,4,88.0
2023-04-30,Pickup,Sunday,4,1,0,Cloudy,Spring,76.21,91.5,1,97.45
2024-03-15,Midsize,Friday,3,1,0,Sunny,Spring,55.53,69.9,14,84.59
2023-04-28,Midsize,Friday,4,1,0,Sunny,Spring,51.09,64.0,7,84.89
2024-06-17,Minivan,Monday,6,0,0,Sunny,Summer,62.52,79.7,6,95.62
2024-04-12,Pickup,Friday,4,1,0,Sunny,Spring,79.58,72.0,7,103.08
2024-10-03,SUV,Thursday,10,0,0,Rainy,Fall,83.14,48.4,14,80.12
2023-11-13,Minivan,Monday,11,0,0,Cloudy,Fall,73.81,63.6,14,63.27
2022-07-25,Pickup,Monday,7,0,0,Sunny,Summer,71.92,71.1,2,94.17
2022-05-16,Midsize,Monday,5,0,0,Cloudy,Spring,52.51,62.5,5,60.45
2023-11-01,SUV,Wednesday,11,0,0,Rainy,Fall,78.8,53.9,6,78.9
2023-01-12,Minivan,Thursday,1,0,0,Cloudy,Winter,74.16,78.1,4,85.67
2022-01-07,SUV,Friday,1,1,0,Sunny,Winter,87.31,83.4,2,125.58
2022-06-18,Economy,Saturday,6,1,0,Sunny,Summer,33.3,90.3,3,65.19
2022-09-24,Pickup,Saturday,9,1,0,Cloudy,Fall,67.99,66.4,3,92.28
2023-10-17,SUV,Tuesday,10,0,0,Cloudy,Fall,83.77,79.9,5,86.04
2023-06-18,Compact,Sunday,6,1,0,Rainy,Summer,37.43,86.1,6,57.68
2023-08-01,Compact,Tuesday,8,0,0,Sunny,Summer,44.62,63.6,2,55.82
2024-03-16,SUV,Saturday,3,1,0,Snowy,Spring,85.63,69.8,7,138.06
2023-04-05,Economy,Wednesday,4,0,0,Snowy,Spring,31.49,63.4,14,45.42
2023-04-14,Economy,Friday,4,1,0,Foggy,Spring,29.2,83.4,1,41.58
2022-12-12,Economy,Monday,12,0,0,Cloudy,Winter,30.25,68.6,3,41.37
2023-06-17,Compact,Saturday,6,1,0,Sunny,Summer,37.43,91.2,2,76.89
2022-08-29,Economy,Monday,8,0,0,Rainy,Summer,34.13,69.3,3,42.99
2024-07-18,Pickup,Thursday,7,0,0,Rainy,Summer,77.05,78.7,1,86.9
2023-02-21,Compact,Tuesday,2,0,0,Snowy,Winter,41.24,65.9,6,53.85
2023-06-30,Midsize,Friday,6,1,1,Rainy,Summer,57.22,98.1,3,93.05
2024-06-02,Pickup,Sunday,6,1,0,Sunny,Summer,77.18,83.0,2,118.17
2023-08-03,Minivan,Thursday,8,0,0,Rainy,Summer,72.98,82.9,3,78.68
2024-04-16,Pickup,Tuesday,4,0,0,Sunny,Spring,79.0,73.7,2,85.07
2023-06-21,Compact,Wednesday,6,0,0,Rainy,Summer,44.15,90.2,14,49.18
2024-01-28,Luxury,Sunday,1,1,0,Rainy,Winter,120.69,82.5,3,144.94
2022-01-22,SUV,Saturday,1,1,0,Sunny,Winter,76.02,87.3,2,142.95
2024-03-25,Minivan,Monday,3,0,0,Sunny,Spring,64.09,50.6,3,77.83
2024-05-16,Minivan,Thursday,5,0,0,Cloudy,Spring,68.9,62.3,1,70.93
2022-05-01,Economy,Sunday,5,1,1,Sunny,Spring,33.58,80.8,2,65.79
2023-12-27,Luxury,Wednesday,12,0,0,Snowy,Winter,117.46,62.9,30,153.43
2022-04-04,Economy,Monday,4,0,0,Sunny,Spring,30.14,56.8,4,46.63
2023-09-12,SUV,Tuesday,9,0,0,Rainy,Fall,80.15,65.6,1,86.54
2022-03-26,Luxury,Saturday,3,1,0,Sunny,Spring,125.4,94.9,1,169.73
2024-10-06,Midsize,Sunday,10,1,0,Stormy,Fall,49.86,73.7,1,56.04
2023-10-12,Minivan,Thursday,10,0,0,Cloudy,Fall,73.98,56.7,1,65.99
2022-08-28,Midsize,Sunday,8,1,0,Sunny,Summer,55.6,83.4,1,94.06
2023-07-30,Minivan,Sunday,7,1,0,Cloudy,Summer,70.78,80.0,3,88.61
2023-06-24,Luxury,Saturday,6,1,0,Stormy,Summer,117.37,94.4,14,140.73
2024-11-24,Midsize,Sunday,11,1,0,Cloudy,Fall,54.43,64.9,1,66.67
2024-10-03,Pickup,Thursday,10,0,0,Foggy,Fall,78.02,56.2,4,71.25
2024-06-20,Economy,Thursday,6,0,0,Sunny,Summer,29.75,77.7,1,51.85
2023-01-11,Economy,Wednesday,1,0,0,Cloudy,Winter,32.51,88.1,1,47.17
2024-08-14,SUV,Wednesday,8,0,1,Sunny,Summer,80.3,88.7,7,140.04
2024-10-10,Economy,Thursday,10,0,0,Cloudy,Fall,29.74,63.9,30,36.65
2024-09-20,SUV,Friday,9,1,0,Cloudy,Fall,89.03,76.9,7,99.51
2022-10-31,Economy,Monday,10,0,0,Sunny,Fall,33.6,62.3,2,39.81
2023-08-05,Compact,Saturday,8,1,0,Stormy,Summer,38.88,90.2,5,48.55
2023-07-13,Luxury,Thursday,7,0,0,Snowy,Summer,133.47,73.8,4,169.18
2022-01-09,Luxury,Sunday,1,1,0,Rainy,Winter,127.74,93.4,1,151.68
2022-06-07,Compact,Tuesday,6,0,0,Rainy,Summer,38.66,78.2,5,56.56
2023-11-05,Economy,Sunday,11,1,0,Sunny,Fall,32.36,66.1,30,55.73
2022-09-07,SUV,Wednesday,9,0,0,Cloudy,Fall,76.82,62.5,14,92.74
2022-08-06,Pickup,Saturday,8,1,0,Sunny,Summer,75.1,95.4,1,118.29
2024-07-31,Pickup,Wednesday,7,0,0,Rainy,Summer,74.39,71.2,3,78.31
2023-07-06,Luxury,Thursday,7,0,0,Rainy,Summer,134.2,75.4,2,143.04
2022-03-31,Minivan,Thursday,3,0,0,Rainy,Spring,73.66,64.5,3,66.27
2022-09-22,Compact,Thursday,9,0,0,Stormy,Fall,44.22,65.5,6,42.0
2023-08-03,Midsize,Thursday,8,0,0,Rainy,Summer,58.56,67.9,5,67.67
2024-02-21,Economy,Wednesday,2,0,0,Cloudy,Winter,30.47,47.8,1,36.74
2024-03-27,Economy,Wednesday,3,0,0,Sunny,Spring,30.96,62.7,2,43.15
2024-03-06,Pickup,Wednesday,3,0,0,Cloudy,Spring,74.18,50.2,4,78.34
2022-11-12,Economy,Saturday,11,1,0,Sunny,Fall,33.49,77.2,6,53.44
2023-09-28,Minivan,Thursday,9,0,0,Rainy,Fall,66.48,57.7,2,66.82
2022-07-16,Pickup,Saturday,7,1,0,Cloudy,Summer,68.17,98.7,1,108.48
2024-07-01,SUV,Monday,7,0,0,Cloudy,Summer,78.47,74.9,4,105.99
2024-05-16,Economy,Thursday,5,0,0,Rainy,Spring,30.56,73.3,6,46.25
2023-01-17,SUV,Tuesday,1,0,0,Rainy,Winter,84.73,74.5,1,90.95
2024-11-17,Midsize,Sunday,11,1,0,Foggy,Fall,52.96,60.2,5,58.94
2022-11-14,SUV,Monday,11,0,0,Cloudy,Fall,83.02,65.4,4,81.72
2022-06-21,Midsize,Tuesday,6,0,0,Cloudy,Summer,57.99,86.4,1,74.9
2024-09-05,Midsize,Thursday,9,0,0,Sunny,Fall,56.55,72.0,1,66.21
2023-09-08,Pickup,Friday,9,1,0,Sunny,Fall,70.41,83.4,3,95.39
2022-04-08,Luxury,Friday,4,1,0,Sunny,Spring,125.22,74.8,1,160.28
2022-08-09,Luxury,Tuesday,8,0,0,Cloudy,Summer,135.67,74.1,1,148.31
2023-06-03,Midsize,Saturday,6,1,0,Sunny,Summer,56.55,96.1,1,93.77
2024-10-28,Economy,Monday,10,0,0,Sunny,Fall,33.95,57.9,5,45.37
2023-01-03,Pickup,Tuesday,1,0,0,Sunny,Winter,67.62,58.4,3,92.03
2022-06-20,SUV,Monday,6,0,0,Stormy,Summer,79.16,69.8,2,86.4
2024-07-20,Pickup,Saturday,7,1,0,Rainy,Summer,74.51,87.9,4,99.27
2023-06-27,Midsize,Tuesday,6,0,0,Foggy,Summer,50.71,61.4,7,63.86
2023-01-19,Compact,Thursday,1,0,0,Sunny,Winter,44.49,64.6,5,60.04
2023-06-16,Pickup,Friday,6,1,0,Rainy,Summer,74.06,93.6,3,96.62
2022-02-06,Economy,Sunday,2,1,0,Cloudy,Winter,31.89,59.1,1,43.76
2024-09-04,SUV,Wednesday,9,0,0,Rainy,Fall,83.24,55.7,7,77.77
2024-09-23,Midsize,Monday,9,0,0,Rainy,Fall,49.81,69.8,30,54.56
2024-01-09,Minivan,Tuesday,1,0,0,Rainy,Winter,69.55,64.2,5,71.1
2024-03-19,Pickup,Tuesday,3,0,0,Sunny,Spring,68.63,74.6,1,86.84
2022-01-29,Compact,Saturday,1,1,0,Sunny,Winter,44.28,83.5,1,76.05
2023-01-21,Pickup,Saturday,1,1,0,Sunny,Winter,67.93,88.9,3,117.47
2022-10-25,Minivan,Tuesday,10,0,0,Sunny,Fall,64.35,47.6,7,72.39
2023-01-26,Economy,Thursday,1,0,0,Sunny,Winter,33.43,74.5,3,50.12
2024-08-28,SUV,Wednesday,8,0,0,Sunny,Summer,75.54,69.8,1,103.1
2022-11-09,Minivan,Wednesday,11,0,1,Rainy,Fall,68.66,82.3,30,72.57
2024-08-23,Economy,Friday,8,1,0,Stormy,Summer,34.25,86.3,4,47.68
2023-02-17,Midsize,Friday,2,1,0,Cloudy,Winter,58.22,64.2,7,65.18
2022-04-15,Midsize,Friday,4,1,0,Sunny,Spring,53.03,63.4,4,83.15
2024-06-03,SUV,Monday,6,0,0,Stormy,Summer,89.41,67.0,5,81.06
2023-08-19,Economy,Saturday,8,1,0,Cloudy,Summer,32.18,88.5,3,52.51
2024-09-26,Compact,Thursday,9,0,0,Rainy,Fall,40.66,68.1,3,48.46
2024-05-14,Luxury,Tuesday,5,0,0,Sunny,Spring,126.35,51.3,1,127.15
2024-05-04,SUV,Saturday,5,1,0,Sunny,Spring,86.54,74.1,4,120.47
2023-12-12,SUV,Tuesday,12,0,0,Rainy,Winter,76.7,73.8,1,94.86
2023-08-13,Minivan,Sunday,8,1,0,Sunny,Summer,68.4,90.0,2,105.04
2023-04-21,Luxury,Friday,4,1,1,Sunny,Spring,139.19,99.9,14,201.57
2023-11-26,Luxury,Sunday,11,1,0,Stormy,Fall,120.89,77.3,5,110.48
2024-08-17,Compact,Saturday,8,1,0,Snowy,Summer,40.45,96.7,5,81.59
2024-03-10,SUV,Sunday,3,1,0,Stormy,Spring,88.53,76.0,5,86.68
2024-01-08,Pickup,Monday,1,0,0,Cloudy,Winter,74.82,58.4,30,77.02
2022-11-28,Luxury,Monday,11,0,0,Sunny,Fall,130.46,68.7,5,123.35
2022-06-26,Minivan,Sunday,6,1,0,Cloudy,Summer,65.76,88.3,1,99.77
2022-11-17,Luxury,Thursday,11,0,0,Cloudy,Fall,117.91,63.5,6,122.11
2024-10-08,Midsize,Tuesday,10,0,0,Sunny,Fall,52.89,51.7,4,64.71
2022-02-07,Midsize,Monday,2,0,0,Snowy,Winter,55.7,60.0,2,71.07
2022-11-21,Compact,Monday,11,0,0,Stormy,Fall,37.98,47.7,7,41.83
2022-03-07,Pickup,Monday,3,0,0,Sunny,Spring,78.04,55.3,3,86.44
2023-04-10,Economy,Monday,4,0,0,Cloudy,Spring,30.19,59.9,3,45.42
2023-11-28,Pickup,Tuesday,11,0,0,Cloudy,Fall,76.83,56.1,1,71.41
2023-07-02,Compact,Sunday,7,1,0,Stormy,Summer,40.91,81.8,7,50.31
2022-08-02,Minivan,Tuesday,8,0,0,Sunny,Summer,64.15,48.9,14,91.95
2024-07-25,Pickup,Thursday,7,0,0,Rainy,Summer,78.65,74.2,30,87.61
2022-07-28,Pickup,Thursday,7,0,0,Cloudy,Summer,73.09,63.9,3,91.26
2022-12-09,Minivan,Friday,12,1,0,Sunny,Winter,64.79,82.3,2,97.72
2024-01-11,Compact,Thursday,1,0,0,Rainy,Winter,39.36,75.8,5,53.75
2024-11-02,SUV,Saturday,11,1,0,Rainy,Fall,82.09,77.7,1,98.11
2024-01-15,Midsize,Monday,1,0,0,Stormy,Winter,51.85,63.4,1,51.86
2023-02-18,SUV,Saturday,2,1,0,Foggy,Winter,77.34,81.0,6,93.27
2022-01-14,Compact,Friday,1,1,0,Stormy,Winter,42.06,86.9,3,50.81
2023-08-11,Luxury,Friday,8,1,0,Sunny,Summer,117.35,87.5,2,177.06
2024-04-29,Midsize,Monday,4,0,0,Rainy,Spring,56.08,65.2,2,59.03
2024-12-20,SUV,Friday,12,1,0,Rainy,Winter,84.63,89.2,1,111.64
2024-05-28,SUV,Tuesday,5,0,0,Snowy,Spring,79.6,60.0,7,97.28
2024-11-23,Pickup,Saturday,11,1,0,Rainy,Fall,68.15,74.7,14,86.95
2024-06-25,Compact,Tuesday,6,0,0,Rainy,Summer,39.78,73.3,5,58.76
2024-11-25,Economy,Monday,11,0,0,Sunny,Fall,30.89,62.3,2,42.45
2022-12-03,SUV,Saturday,12,1,0,Sunny,Winter,85.0,86.9,6,130.68
2022-11-06,Luxury,Sunday,11,1,0,Sunny,Fall,134.37,69.0,4,152.47
2024-11-30,Midsize,Saturday,11,1,0,Cloudy,Fall,58.8,54.0,7,70.48
2023-09-16,Minivan,Saturday,9,1,0,Rainy,Fall,62.34,71.1,14,81.47
2022-01-17,Pickup,Monday,1,0,0,Sunny,Winter,73.75,78.5,3,95.04
2022-10-28,Minivan,Friday,10,1,0,Cloudy,Fall,74.44,51.7,4,82.26
2024-06-24,Minivan,Monday,6,0,0,Sunny,Summer,74.41,61.0,6,90.87
2024-04-08,Pickup,Monday,4,0,0,Sunny,Spring,68.12,62.7,2,91.01
2022-03-17,Luxury,Thursday,3,0,0,Sunny,Spring,131.92,58.0,5,147.96
2022-09-16,Luxury,Friday,9,1,0,Foggy,Fall,130.52,69.8,2,121.29
2022-07-10,Luxury,Sunday,7,1,1,Cloudy,Summer,129.21,100.0,3,207.64
2022-11-24,Economy,Thursday,11,0,0,Sunny,Fall,33.98,64.3,6,38.82
2023-06-14,Compact,Wednesday,6,0,0,Stormy,Summer,44.5,74.4,2,46.37
2024-05-15,Luxury,Wednesday,5,0,0,Sunny,Spring,123.42,51.6,1,119.66
2024-02-03,Midsize,Saturday,2,1,0,Rainy,Winter,51.41,68.7,2,66.25
2022-04-08,Pickup,Friday,4,1,0,Rainy,Spring,67.53,79.0,1,90.44
2023-09-03,Luxury,Sunday,9,1,0,Rainy,Fall,132.08,70.0,3,133.73
2023-04-29,Pickup,Saturday,4,1,0,Rainy,Spring,74.85,86.5,4,95.3
2024-12-28,Pickup,Saturday,12,1,0,Cloudy,Winter,71.17,91.2,2,97.91
2023-08-06,Minivan,Sunday,8,1,0,Rainy,Summer,62.25,80.4,5,87.11
2022-10-14,Minivan,Friday,10,1,0,Cloudy,Fall,65.44,65.8,5,82.67
2022-08-04,Midsize,Thursday,8,0,0,Cloudy,Summer,51.75,84.5,1,75.65
2024-01-10,SUV,Wednesday,1,0,0,Sunny,Winter,78.39,67.2,5,103.93
2024-04-23,Economy,Tuesday,4,0,1,Sunny,Spring,33.5,92.7,3,57.65
2022-09-24,SUV,Saturday,9,1,0,Sunny,Fall,89.38,78.7,1,119.98
2024-12-13,SUV,Friday,12,1,0,Cloudy,Winter,82.25,73.0,3,114.79
2024-03-19,Pickup,Tuesday,3,0,0,Sunny,Spring,75.47,72.5,3,83.49
2024-05-17,SUV,Friday,5,1,0,Rainy,Spring,83.68,80.6,14,92.13
2024-05-03,Pickup,Friday,5,1,0,Sunny,Spring,70.0,84.4,3,85.7
2024-09-19,Minivan,Thursday,9,0,0,Cloudy,Fall,70.71,59.1,30,75.52
2024-11-17,Pickup,Sunday,11,1,0,Cloudy,Fall,75.19,83.6,5,85.73
2024-07-21,SUV,Sunday,7,1,0,Sunny,Summer,75.01,85.9,1,127.89
2024-01-27,Economy,Saturday,1,1,0,Rainy,Winter,34.28,92.4,3,51.09
2022-09-05,Midsize,Monday,9,0,0,Cloudy,Fall,54.73,51.6,1,59.91
2022-11-10,Economy,Thursday,11,0,0,Cloudy,Fall,33.83,66.2,30,39.54
2023-09-14,Midsize,Thursday,9,0,0,Cloudy,Fall,59.09,63.3,6,65.42
2022-10-19,Pickup,Wednesday,10,0,0,Cloudy,Fall,75.61,56.4,1,74.78
2023-09-17,Midsize,Sunday,9,1,0,Sunny,Fall,55.93,72.0,6,75.89
2024-09-28,Economy,Saturday,9,1,0,Sunny,Fall,29.97,71.2,2,48.05
2022-04-02,SUV,Saturday,4,1,0,Cloudy,Spring,81.32,77.2,2,118.24
2024-07-15,Midsize,Monday,7,0,0,Rainy,Summer,54.94,74.4,3,61.78
2022-09-29,Pickup,Thursday,9,0,0,Sunny,Fall,75.07,76.1,4,84.83
2024-07-10,Minivan,Wednesday,7,0,1,Cloudy,Summer,66.53,84.8,7,104.09
2023-10-29,Economy,Sunday,10,1,0,Rainy,Fall,31.93,81.5,5,47.9
2024-04-18,SUV,Thursday,4,0,0,Sunny,Spring,79.44,71.1,3,108.41
2022-04-04,Minivan,Monday,4,0,0,Snowy,Spring,63.87,75.0,5,79.29
2022-07-01,Pickup,Friday,7,1,0,Sunny,Summer,77.76,73.4,1,114.96
2023-09-25,Luxury,Monday,9,0,0,Rainy,Fall,117.79,58.3,4,112.88
2022-06-24,Compact,Friday,6,1,0,Foggy,Summer,42.86,83.6,4,61.57
2022-04-19,Luxury,Tuesday,4,0,0,Cloudy,Spring,120.75,74.5,6,133.65
2024-10-26,Economy,Saturday,10,1,0,Sunny,Fall,33.84,76.5,14,50.52
2023-01-04,Economy,Wednesday,1,0,0,Sunny,Winter,32.45,77.3,2,48.14
2024-06-28,Economy,Friday,6,1,1,Stormy,Summer,31.49,97.4,4,53.09
2024-04-02,Luxury,Tuesday,4,0,0,Sunny,Spring,122.82,70.4,7,143.66
2022-02-17,Midsize,Thursday,2,0,0,Cloudy,Winter,52.68,79.0,3,61.41
2024-12-17,Midsize,Tuesday,12,0,0,Cloudy,Winter,51.45,84.1,1,70.04
2022-07-23,Luxury,Saturday,7,1,0,Sunny,Summer,136.83,100.0,1,196.67
2023-06-08,Pickup,Thursday,6,0,0,Sunny,Summer,68.12,69.7,2,103.18
2024-04-14,Minivan,Sunday,4,1,0,Sunny,Spring,74.15,86.8,4,99.12
2023-10-29,Compact,Sunday,10,1,0,Sunny,Fall,39.03,88.7,1,57.71
2024-03-09,Economy,Saturday,3,1,0,Sunny,Spring,33.63,79.9,3,59.07
2023-10-26,Midsize,Thursday,10,0,0,Cloudy,Fall,58.19,40.3,6,67.76
2022-09-05,Economy,Monday,9,0,0,Sunny,Fall,30.92,72.8,6,43.55
2023-04-30,SUV,Sunday,4,1,0,Cloudy,Spring,80.99,90.8,3,116.15
2022-08-24,Midsize,Wednesday,8,0,0,Sunny,Summer,57.05,58.5,3,76.73
2024-04-13,Economy,Saturday,4,1,0,Cloudy,Spring,30.49,90.6,3,52.78
2023-04-24,Economy,Monday,4,0,0,Sunny,Spring,31.3,62.9,30,46.59
2022-07-27,Compact,Wednesday,7,0,0,Rainy,Summer,40.99,72.1,5,46.99
2022-09-15,Midsize,Thursday,9,0,0,Cloudy,Fall,52.18,74.1,3,61.43
2024-10-21,Compact,Monday,10,0,0,Rainy,Fall,43.25,46.2,1,48.14
2022-12-11,Pickup,Sunday,12,1,0,Sunny,Winter,73.23,92.2,14,116.94
2024-07-14,Economy,Sunday,7,1,0,Sunny,Summer,31.94,75.8,3,59.95
2023-08-16,Minivan,Wednesday,8,0,0,Foggy,Summer,72.61,63.3,1,71.71
2024-09-14,Midsize,Saturday,9,1,0,Cloudy,Fall,57.61,67.4,7,73.8
2024-02-18,Midsize,Sunday,2,1,0,Stormy,Winter,55.09,67.4,2,55.02
2024-11-11,Midsize,Monday,11,0,0,Sunny,Fall,53.95,70.0,5,63.06
2022-05-24,Midsize,Tuesday,5,0,0,Sunny,Spring,54.45,56.9,5,63.44
2022-10-14,Minivan,Friday,10,1,0,Cloudy,Fall,68.74,73.5,2,75.98
2024-06-03,Compact,Monday,6,0,0,Rainy,Summer,41.68,74.3,14,52.65
